Gene,p_value,odds_ratio,n_strong_present,n_weak_present,p_adj,Direction,Category
group_3913,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
soj_3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3912,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
umuC,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3910,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3909,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3908,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3906,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3905,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3904,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3903,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
virB9,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
noc~~~noc_3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
virB4,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3901,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3900,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
umuD_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3897,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3896,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3895,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3894,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3893,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3891,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3890,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3889,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
ssb_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3529,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3434,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3433,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3425,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3423,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3402,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3401,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3396,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3393,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3388,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3386,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3385,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3383,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3381,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3376,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3374,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3373,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3369,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3366,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3365,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3362,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3358,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3352,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3350,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3349,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
yscU_3~~~yscU_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3346,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3345,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3343,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3333,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3318,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3317,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3311,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3310,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3309,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
spaP_2~~~spaP_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3306,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3304,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
rcsC_24~~~rcsC_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3295,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3293,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3287,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3284,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3283,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3271,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3265,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3209,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
rhaS_8~~~rhaS_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3201,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3181,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3164,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3155,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
yscN_2~~~yscN_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3138,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3136,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3121,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3105,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3097,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3082,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3039,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3038,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
nanT_1~~~naiP_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2966,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2938,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2936,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2935,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2818,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2774,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2735,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2734,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2671,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2670,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2639,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2627,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2593,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2581,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
spaQ,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2315,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2283,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2282,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2281,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2193,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2096,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2064,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2052,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1936,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1855,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1845,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1763,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1741,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1619,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1569,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1464,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1420,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
osmW_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1162,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1147,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1141,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1128,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
prtR_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1083,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1025,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
hyuA_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
osmX_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_905,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_900,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_889,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
tri1_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_846,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
leuA_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_663,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_642,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_575,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
osmV_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_562,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
pntAA_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_531,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
pntB_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
sctC_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
sseC,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
apc4,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
shlB_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_161,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
ssaV_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
apc3,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_88,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_4337,0.04761904761904766,Inf,4,0,0.06207994903647083,Enriched in Strong,Accessory
group_4257,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4256,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4255,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4253,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4251,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4248,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4247,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3380,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3375,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3367,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3355,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3326,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3325,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3251,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3137,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2833,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2396,0.04761904761904766,Inf,4,0,0.06207994903647083,Enriched in Strong,Accessory
group_2227,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1963,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_603,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4266,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4263,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4261,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4259,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4258,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4254,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4250,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4249,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4246,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4244,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
hin_3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4243,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4242,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4241,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4240,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4239,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4238,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4237,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4236,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4235,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4234,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4233,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4232,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4231,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4230,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4229,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4228,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4227,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4226,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4225,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4224,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4223,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4222,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4221,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4220,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4219,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4218,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4217,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4216,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4215,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4214,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4213,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4212,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4211,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4210,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4209,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4208,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4207,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4206,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4205,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
higB_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4204,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4203,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4202,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4201,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4200,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4199,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
higA_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4198,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4197,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4196,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4195,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4194,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4193,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4192,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4191,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4190,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4189,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4188,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4187,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4186,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4185,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4184,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4183,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4182,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4181,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
fadD_5,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4180,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4179,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
resA_3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4178,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4177,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4176,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4175,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4174,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4173,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
hin_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4172,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4171,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4170,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4169,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4168,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4167,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4166,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4165,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4164,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4163,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4162,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4161,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4160,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4159,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4158,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4157,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
arsH_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4156,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4155,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4154,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4153,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4152,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4151,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
ompP1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4150,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
fadD_6,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4149,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4148,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4147,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4146,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4145,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
noc_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4144,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4143,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4142,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4141,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
intA,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4140,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4139,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4138,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
tcpE,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4137,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4136,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
virB8,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4135,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4134,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4133,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4132,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4131,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4130,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4129,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
outO_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4128,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4127,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4126,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
rfaH,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4125,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
virB4_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4124,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
