group_1724	sp|P0A0Q7.1|	6.17e-48	51.773	RecName: Full=Protein VdlD [Helicobacter pylori 26695]	85962;85963	N/A;N/A	N/A;N/A	N/A	N/A	RecName: Full=Protein VdlD [Helicobacter pylori 26695]<>RecName: Full=Protein VdlD [Helicobacter pylori J99]
group_371	sp|Q88CC1.1|	0.0	69.063	RecName: Full=2-oxoadipate dioxygenase/decarboxylase; AltName: Full=2-hydroxyglutarate synthase [Pseudomonas putida KT2440]	160488	N/A	N/A	N/A	N/A	RecName: Full=2-oxoadipate dioxygenase/decarboxylase; AltName: Full=2-hydroxyglutarate synthase [Pseudomonas putida KT2440]
oprD_4	sp|Q88JX6.1|	2.95e-46	31.121	RecName: Full=Porin-like protein GalP; AltName: Full=Gallate degradation protein P; Flags: Precursor [Pseudomonas putida KT2440]	160488	N/A	N/A	N/A	N/A	RecName: Full=Porin-like protein GalP; AltName: Full=Gallate degradation protein P; Flags: Precursor [Pseudomonas putida KT2440]
group_71	sp|Q04336.1|	0.0	44.468	RecName: Full=Uncharacterized protein YMR196W [Saccharomyces cerevisiae S288C]	559292	N/A	N/A	N/A	N/A	RecName: Full=Uncharacterized protein YMR196W [Saccharomyces cerevisiae S288C]
group_1403	sp|P19254.1|	0.33	28.000	RecName: Full=Beta-glucanase; AltName: Full=Endo-beta-1,3-1,4 glucanase; Flags: Precursor [Niallia circulans]	1397	N/A	N/A	N/A	N/A	RecName: Full=Beta-glucanase; AltName: Full=Endo-beta-1,3-1,4 glucanase; Flags: Precursor [Niallia circulans]
group_2287	sp|P32020.3|	0.005	29.630	RecName: Full=Sterol carrier protein 2; Short=SCP-2; AltName: Full=Acetyl-CoA C-myristoyltransferase; AltName: Full=Non-specific lipid-transfer protein; Short=NSL-TP; AltName: Full=Propanoyl-CoA C-acyltransferase; AltName: Full=SCP-2/3-oxoacyl-CoA thiolase; AltName: Full=SCP-2/thiolase; AltName: Full=SCP-chi; AltName: Full=Sterol carrier protein X; Short=SCP-X [Mus musculus]	10090	N/A	N/A	N/A	N/A	RecName: Full=Sterol carrier protein 2; Short=SCP-2; AltName: Full=Acetyl-CoA C-myristoyltransferase; AltName: Full=Non-specific lipid-transfer protein; Short=NSL-TP; AltName: Full=Propanoyl-CoA C-acyltransferase; AltName: Full=SCP-2/3-oxoacyl-CoA thiolase; AltName: Full=SCP-2/thiolase; AltName: Full=SCP-chi; AltName: Full=Sterol carrier protein X; Short=SCP-X [Mus musculus]
group_1216	sp|B9J6R3.1|	2.80e-07	29.412	RecName: Full=2,3-bisphosphoglycerate-dependent phosphoglycerate mutase; Short=BPG-dependent PGAM; Short=PGAM; Short=Phosphoglyceromutase; Short=dPGM [Agrobacterium radiobacter K84]	311403	N/A	N/A	N/A	N/A	RecName: Full=2,3-bisphosphoglycerate-dependent phosphoglycerate mutase; Short=BPG-dependent PGAM; Short=PGAM; Short=Phosphoglyceromutase; Short=dPGM [Agrobacterium radiobacter K84]
sohB	sp|P0AG14.1|	9.07e-108	52.326	RecName: Full=Probable protease SohB [Escherichia coli K-12]	623;83333	N/A;N/A	N/A;N/A	N/A	N/A	RecName: Full=Probable protease SohB [Escherichia coli K-12]<>RecName: Full=Probable protease SohB [Shigella flexneri]
hcaR_1	sp|O33945.1|	2.82e-28	40.000	RecName: Full=Probable cat1 operon transcriptional activator; AltName: Full=ORFR1 [Acinetobacter lwoffii]	28090	N/A	N/A	N/A	N/A	RecName: Full=Probable cat1 operon transcriptional activator; AltName: Full=ORFR1 [Acinetobacter lwoffii]
dhaL2	sp|P45620.2|	6.15e-30	33.168	RecName: Full=Putative kinase MCAP_0235; AltName: Full=ORFC [Mycoplasma capricolum subsp. capricolum ATCC 27343]	340047	N/A	N/A	N/A	N/A	RecName: Full=Putative kinase MCAP_0235; AltName: Full=ORFC [Mycoplasma capricolum subsp. capricolum ATCC 27343]
dhaK2	sp|Q92EU2.1|	5.02e-71	42.813	RecName: Full=PTS-dependent dihydroxyacetone kinase 2, dihydroxyacetone-binding subunit DhaK [Listeria innocua Clip11262]	272626	N/A	N/A	N/A	N/A	RecName: Full=PTS-dependent dihydroxyacetone kinase 2, dihydroxyacetone-binding subunit DhaK [Listeria innocua Clip11262]
eltD_2	sp|A0QXD8.1|	1.13e-124	52.355	RecName: Full=Erythritol/L-threitol dehydrogenase [Mycolicibacterium smegmatis MC2 155]	246196	N/A	N/A	N/A	N/A	RecName: Full=Erythritol/L-threitol dehydrogenase [Mycolicibacterium smegmatis MC2 155]
golD_2	sp|Q92EU6.1|	1.14e-95	55.020	RecName: Full=NAD-dependent glycerol dehydrogenase; AltName: Full=Dha-forming NAD-dependent glycerol dehydrogenase [Listeria innocua Clip11262]	272626	N/A	N/A	N/A	N/A	RecName: Full=NAD-dependent glycerol dehydrogenase; AltName: Full=Dha-forming NAD-dependent glycerol dehydrogenase [Listeria innocua Clip11262]
thpA_2	sp|A0QYB5.1|	1.10e-46	37.037	RecName: Full=D-threitol-binding protein; Flags: Precursor [Mycolicibacterium smegmatis MC2 155]	246196	N/A	N/A	N/A	N/A	RecName: Full=D-threitol-binding protein; Flags: Precursor [Mycolicibacterium smegmatis MC2 155]
rbsC_3	sp|P36948.2|	1.73e-45	46.835	RecName: Full=Ribose import permease protein RbsC [Bacillus subtilis subsp. subtilis str. 168]	224308	N/A	N/A	N/A	N/A	RecName: Full=Ribose import permease protein RbsC [Bacillus subtilis subsp. subtilis str. 168]
rbsA_3	sp|Q8UAK2.2|	1.34e-140	45.263	RecName: Full=Putative ribose/galactose/methyl galactoside import ATP-binding protein 2 [Agrobacterium fabrum str. C58]	176299	N/A	N/A	N/A	N/A	RecName: Full=Putative ribose/galactose/methyl galactoside import ATP-binding protein 2 [Agrobacterium fabrum str. C58]
rpiB	sp|Q92EU5.1|	2.13e-48	51.724	RecName: Full=Ribose-5-P isomerase B; AltName: Full=RpiB-type ribose-5-P isomerase [Listeria innocua Clip11262]	272626	N/A	N/A	N/A	N/A	RecName: Full=Ribose-5-P isomerase B; AltName: Full=RpiB-type ribose-5-P isomerase [Listeria innocua Clip11262]
lsrR	sp|Q57HE3.1|	2.26e-27	29.341	RecName: Full=Transcriptional regulator LsrR [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]	321314	N/A	N/A	N/A	N/A	RecName: Full=Transcriptional regulator LsrR [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]
group_273	sp|P76389.2|	1.87e-141	50.575	RecName: Full=UPF0053 protein YegH [Escherichia coli K-12]	83333	N/A	N/A	N/A	N/A	RecName: Full=UPF0053 protein YegH [Escherichia coli K-12]
group_1707	sp|Q7M1B9.3|	2.34e-08	31.683	RecName: Full=Thioredoxin; Short=Trx [Chloroflexus aurantiacus J-10-fl]	324602	N/A	N/A	N/A	N/A	RecName: Full=Thioredoxin; Short=Trx [Chloroflexus aurantiacus J-10-fl]
group_2539	sp|B8GU29.1|	7.2	56.000	RecName: Full=Imidazoleglycerol-phosphate dehydratase; Short=IGPD [Thioalkalivibrio sulfidiphilus HL-EbGr7]	396588	N/A	N/A	N/A	N/A	RecName: Full=Imidazoleglycerol-phosphate dehydratase; Short=IGPD [Thioalkalivibrio sulfidiphilus HL-EbGr7]
peb1A_1	sp|O34563.1|	5.41e-22	27.315	RecName: Full=ABC transporter glutamine-binding protein GlnH; Flags: Precursor [Bacillus subtilis subsp. subtilis str. 168]	224308	N/A	N/A	N/A	N/A	RecName: Full=ABC transporter glutamine-binding protein GlnH; Flags: Precursor [Bacillus subtilis subsp. subtilis str. 168]
glnP_1	sp|P0AEQ6.1|	1.84e-39	37.838	RecName: Full=Glutamine transport system permease protein GlnP [Escherichia coli K-12]	623;83333;83334;199310	N/A;N/A;N/A;N/A	N/A;N/A;N/A;N/A	N/A	N/A	RecName: Full=Glutamine transport system permease protein GlnP [Escherichia coli K-12]<>RecName: Full=Glutamine transport system permease protein GlnP [Escherichia coli CFT073]<>RecName: Full=Glutamine transport system permease protein GlnP [Escherichia coli O157:H7]<>RecName: Full=Glutamine transport system permease protein GlnP [Shigella flexneri]
glnP_2	sp|P0AEQ6.1|	6.02e-31	33.175	RecName: Full=Glutamine transport system permease protein GlnP [Escherichia coli K-12]	623;83333;83334;199310	N/A;N/A;N/A;N/A	N/A;N/A;N/A;N/A	N/A	N/A	RecName: Full=Glutamine transport system permease protein GlnP [Escherichia coli K-12]<>RecName: Full=Glutamine transport system permease protein GlnP [Escherichia coli CFT073]<>RecName: Full=Glutamine transport system permease protein GlnP [Escherichia coli O157:H7]<>RecName: Full=Glutamine transport system permease protein GlnP [Shigella flexneri]
glnQ_7	sp|P35116.1|	6.40e-72	50.598	RecName: Full=Nopaline permease ATP-binding protein P [Agrobacterium fabrum str. C58]	176299	N/A	N/A	N/A	N/A	RecName: Full=Nopaline permease ATP-binding protein P [Agrobacterium fabrum str. C58]
yabJ_4	sp|Q8U308.1|	4.41e-28	46.018	RecName: Full=2-iminobutanoate/2-iminopropanoate deaminase; AltName: Full=Enamine/imine deaminase [Pyrococcus furiosus DSM 3638]	186497	N/A	N/A	N/A	N/A	RecName: Full=2-iminobutanoate/2-iminopropanoate deaminase; AltName: Full=Enamine/imine deaminase [Pyrococcus furiosus DSM 3638]
xynR	sp|P77300.1|	1.78e-09	25.806	RecName: Full=HTH-type transcriptional regulator XynR; AltName: Full=Regulator of xylonate catabolism [Escherichia coli K-12]	83333	N/A	N/A	N/A	N/A	RecName: Full=HTH-type transcriptional regulator XynR; AltName: Full=Regulator of xylonate catabolism [Escherichia coli K-12]
group_496	sp|A1B8Z1.1|	3.39e-19	27.733	RecName: Full=3-hydroxy-D-aspartate aldolase; AltName: Full=beta-hydroxyaspartate aldolase [Paracoccus denitrificans PD1222]	318586	N/A	N/A	N/A	N/A	RecName: Full=3-hydroxy-D-aspartate aldolase; AltName: Full=beta-hydroxyaspartate aldolase [Paracoccus denitrificans PD1222]
kdgK_1	sp|P45416.3|	2.07e-99	53.289	RecName: Full=2-dehydro-3-deoxygluconokinase; AltName: Full=2-keto-3-deoxygluconokinase; AltName: Full=3-deoxy-2-oxo-D-gluconate kinase; AltName: Full=KDG kinase [Dickeya dadantii 3937]	198628	N/A	N/A	N/A	N/A	RecName: Full=2-dehydro-3-deoxygluconokinase; AltName: Full=2-keto-3-deoxygluconokinase; AltName: Full=3-deoxy-2-oxo-D-gluconate kinase; AltName: Full=KDG kinase [Dickeya dadantii 3937]
ppiC_1	sp|P0A9L5.2|	1.01e-27	55.056	RecName: Full=Peptidyl-prolyl cis-trans isomerase C; Short=PPIase C; AltName: Full=Par10; AltName: Full=Parvulin; AltName: Full=Rotamase C [Escherichia coli K-12]	83333;83334;199310	N/A;N/A;N/A	N/A;N/A;N/A	N/A	N/A	RecName: Full=Peptidyl-prolyl cis-trans isomerase C; Short=PPIase C; AltName: Full=Par10; AltName: Full=Parvulin; AltName: Full=Rotamase C [Escherichia coli K-12]<>RecName: Full=Peptidyl-prolyl cis-trans isomerase C; Short=PPIase C; AltName: Full=Parvulin; AltName: Full=Rotamase C [Escherichia coli CFT073]<>RecName: Full=Peptidyl-prolyl cis-trans isomerase C; Short=PPIase C; AltName: Full=Parvulin; AltName: Full=Rotamase C [Escherichia coli O157:H7]
rcsC_27	sp|Q48IV1.2|	4.77e-75	43.672	RecName: Full=Blue-light-activated protein; Includes: RecName: Full=Blue-light-activated histidine kinase; Includes: RecName: Full=Response regulator [Pseudomonas savastanoi pv. phaseolicola 1448A]	264730	N/A	N/A	N/A	N/A	RecName: Full=Blue-light-activated protein; Includes: RecName: Full=Blue-light-activated histidine kinase; Includes: RecName: Full=Response regulator [Pseudomonas savastanoi pv. phaseolicola 1448A]
rcsC_27	sp|Q48IV1.2|	1.5	28.689	RecName: Full=Blue-light-activated protein; Includes: RecName: Full=Blue-light-activated histidine kinase; Includes: RecName: Full=Response regulator [Pseudomonas savastanoi pv. phaseolicola 1448A]	264730	N/A	N/A	N/A	N/A	RecName: Full=Blue-light-activated protein; Includes: RecName: Full=Blue-light-activated histidine kinase; Includes: RecName: Full=Response regulator [Pseudomonas savastanoi pv. phaseolicola 1448A]
bdhA	sp|Q9X6U2.2|	1.57e-123	67.315	RecName: Full=D-beta-hydroxybutyrate dehydrogenase; Short=BDH; AltName: Full=3-hydroxybutyrate dehydrogenase; Short=3-HBDH [Cupriavidus necator H16]	381666	N/A	N/A	N/A	N/A	RecName: Full=D-beta-hydroxybutyrate dehydrogenase; Short=BDH; AltName: Full=3-hydroxybutyrate dehydrogenase; Short=3-HBDH [Cupriavidus necator H16]
group_369	sp|P42314.3|	7.53e-175	58.901	RecName: Full=Uncharacterized transporter YxjC [Bacillus subtilis subsp. subtilis str. 168]	224308	N/A	N/A	N/A	N/A	RecName: Full=Uncharacterized transporter YxjC [Bacillus subtilis subsp. subtilis str. 168]
norR_3	sp|P26047.3|	8.34e-69	39.623	RecName: Full=Signal-transduction and transcriptional-control protein [Clostridium beijerinckii]	1520	N/A	N/A	N/A	N/A	RecName: Full=Signal-transduction and transcriptional-control protein [Clostridium beijerinckii]
yejF_1	sp|P33916.1|	0.0	56.489	RecName: Full=Uncharacterized ABC transporter ATP-binding protein YejF [Escherichia coli K-12]	83333	N/A	N/A	N/A	N/A	RecName: Full=Uncharacterized ABC transporter ATP-binding protein YejF [Escherichia coli K-12]
yejB_1	sp|P0AFU0.1|	3.92e-138	60.534	RecName: Full=Inner membrane ABC transporter permease protein YejB [Escherichia coli K-12]	83333;83334	N/A;N/A	N/A;N/A	N/A	N/A	RecName: Full=Inner membrane ABC transporter permease protein YejB [Escherichia coli K-12]<>RecName: Full=Inner membrane ABC transporter permease protein YejB [Escherichia coli O157:H7]
appA	sp|Q8FW84.1|	1.01e-116	35.246	RecName: Full=Putative binding protein BRA0576/BS1330_II0571; Flags: Precursor [Brucella suis 1330]	204722	N/A	N/A	N/A	N/A	RecName: Full=Putative binding protein BRA0576/BS1330_II0571; Flags: Precursor [Brucella suis 1330]
ppiC_2	sp|P0A9L5.2|	3.91e-27	54.348	RecName: Full=Peptidyl-prolyl cis-trans isomerase C; Short=PPIase C; AltName: Full=Par10; AltName: Full=Parvulin; AltName: Full=Rotamase C [Escherichia coli K-12]	83333;83334;199310	N/A;N/A;N/A	N/A;N/A;N/A	N/A	N/A	RecName: Full=Peptidyl-prolyl cis-trans isomerase C; Short=PPIase C; AltName: Full=Par10; AltName: Full=Parvulin; AltName: Full=Rotamase C [Escherichia coli K-12]<>RecName: Full=Peptidyl-prolyl cis-trans isomerase C; Short=PPIase C; AltName: Full=Parvulin; AltName: Full=Rotamase C [Escherichia coli CFT073]<>RecName: Full=Peptidyl-prolyl cis-trans isomerase C; Short=PPIase C; AltName: Full=Parvulin; AltName: Full=Rotamase C [Escherichia coli O157:H7]
group_3748	sp|P96676.1|	1.76e-08	29.508	RecName: Full=Uncharacterized HTH-type transcriptional regulator YdeS [Bacillus subtilis subsp. subtilis str. 168]	224308	N/A	N/A	N/A	N/A	RecName: Full=Uncharacterized HTH-type transcriptional regulator YdeS [Bacillus subtilis subsp. subtilis str. 168]
mdtA_4	sp|Q7N3E3.1|	1.48e-23	26.923	RecName: Full=Multidrug resistance protein MdtA; AltName: Full=Multidrug transporter MdtA; Flags: Precursor [Photorhabdus laumondii subsp. laumondii TTO1]	243265	N/A	N/A	N/A	N/A	RecName: Full=Multidrug resistance protein MdtA; AltName: Full=Multidrug transporter MdtA; Flags: Precursor [Photorhabdus laumondii subsp. laumondii TTO1]
acrF	sp|P25197.2|	2.91e-48	23.730	RecName: Full=Nodulation protein NolG; Flags: Precursor [Sinorhizobium meliloti 1021]	266834	N/A	N/A	N/A	N/A	RecName: Full=Nodulation protein NolG; Flags: Precursor [Sinorhizobium meliloti 1021]
group_3717	sp|A0A455LLW5.1|	0.13	31.429	RecName: Full=Transcription factor ntnD; AltName: Full=Nectripenoid biosynthesis cluster protein D [Nectria sp. (in: ascomycete fungi)]	1755444	N/A	N/A	N/A	N/A	RecName: Full=Transcription factor ntnD; AltName: Full=Nectripenoid biosynthesis cluster protein D [Nectria sp. (in: ascomycete fungi)]
group_3779	sp|B2IBH3.1|	0.48	28.713	RecName: Full=tRNA-specific 2-thiouridylase MnmA [Beijerinckia indica subsp. indica ATCC 9039]	395963	N/A	N/A	N/A	N/A	RecName: Full=tRNA-specific 2-thiouridylase MnmA [Beijerinckia indica subsp. indica ATCC 9039]
group_3798	sp|P77717.1|	1.97e-14	42.857	RecName: Full=Uncharacterized lipoprotein YbaY; Flags: Precursor [Escherichia coli K-12]	83333	N/A	N/A	N/A	N/A	RecName: Full=Uncharacterized lipoprotein YbaY; Flags: Precursor [Escherichia coli K-12]
plsB	sp|C3K4R1.1|	0.0	97.259	RecName: Full=Glycerol-3-phosphate acyltransferase; Short=GPAT [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Glycerol-3-phosphate acyltransferase; Short=GPAT [Pseudomonas fluorescens SBW25]
cspA_3	sp|P95459.1|	3.30e-26	60.606	RecName: Full=Major cold shock protein CspA [Pseudomonas aeruginosa PAO1]	208964	N/A	N/A	N/A	N/A	RecName: Full=Major cold shock protein CspA [Pseudomonas aeruginosa PAO1]
group_3728	sp|Q1H4K5.1|	5.5	30.233	RecName: Full=Large ribosomal subunit protein bL33; AltName: Full=50S ribosomal protein L33 [Methylobacillus flagellatus KT]	265072	N/A	N/A	N/A	N/A	RecName: Full=Large ribosomal subunit protein bL33; AltName: Full=50S ribosomal protein L33 [Methylobacillus flagellatus KT]
rlmA	sp|P36999.1|	5.29e-57	40.833	RecName: Full=23S rRNA (guanine(745)-N(1))-methyltransferase; AltName: Full=23S rRNA m1G745 methyltransferase; AltName: Full=Ribosomal RNA large subunit methyltransferase A [Escherichia coli K-12]	83333	N/A	N/A	N/A	N/A	RecName: Full=23S rRNA (guanine(745)-N(1))-methyltransferase; AltName: Full=23S rRNA m1G745 methyltransferase; AltName: Full=Ribosomal RNA large subunit methyltransferase A [Escherichia coli K-12]
dapE	sp|Q4KHI7.1|	0.0	96.084	RecName: Full=Succinyl-diaminopimelate desuccinylase; Short=SDAP desuccinylase; AltName: Full=N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase [Pseudomonas protegens Pf-5]	220664	N/A	N/A	N/A	N/A	RecName: Full=Succinyl-diaminopimelate desuccinylase; Short=SDAP desuccinylase; AltName: Full=N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase [Pseudomonas protegens Pf-5]
group_3759	sp|Q67VS7.1|	2.51e-20	27.626	RecName: Full=Probable glucomannan 4-beta-mannosyltransferase 9; AltName: Full=Cellulose synthase-like protein A9; Short=OsCslA9; AltName: Full=Glucomannan synthase; AltName: Full=Mannan synthase 9 [Oryza sativa Japonica Group]	39947	N/A	N/A	N/A	N/A	RecName: Full=Probable glucomannan 4-beta-mannosyltransferase 9; AltName: Full=Cellulose synthase-like protein A9; Short=OsCslA9; AltName: Full=Glucomannan synthase; AltName: Full=Mannan synthase 9 [Oryza sativa Japonica Group]
tcdA	sp|Q46927.1|	1.37e-73	55.686	RecName: Full=tRNA threonylcarbamoyladenosine dehydratase; AltName: Full=t(6)A37 dehydratase [Escherichia coli K-12]	83333	N/A	N/A	N/A	N/A	RecName: Full=tRNA threonylcarbamoyladenosine dehydratase; AltName: Full=t(6)A37 dehydratase [Escherichia coli K-12]
sufS_1	sp|Q9Z408.1|	0.0	81.546	RecName: Full=Probable cysteine desulfurase [Pseudomonas putida KT2440]	160488	N/A	N/A	N/A	N/A	RecName: Full=Probable cysteine desulfurase [Pseudomonas putida KT2440]
dapD	sp|A6V1C2.1|	0.0	86.628	RecName: Full=2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase; AltName: Full=Tetrahydrodipicolinate N-succinyltransferase; Short=THDP succinyltransferase; Short=THP succinyltransferase; AltName: Full=Tetrahydropicolinate succinylase [Pseudomonas aeruginosa PA7]	381754	N/A	N/A	N/A	N/A	RecName: Full=2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase; AltName: Full=Tetrahydrodipicolinate N-succinyltransferase; Short=THDP succinyltransferase; Short=THP succinyltransferase; AltName: Full=Tetrahydropicolinate succinylase [Pseudomonas aeruginosa PA7]
yffB	sp|P24178.1|	2.04e-28	48.148	RecName: Full=Protein YffB [Escherichia coli K-12]	83333	N/A	N/A	N/A	N/A	RecName: Full=Protein YffB [Escherichia coli K-12]
dapL_2	sp|Q72BI1.1|	4.10e-56	32.161	RecName: Full=LL-diaminopimelate aminotransferase; Short=DAP-AT; Short=DAP-aminotransferase; Short=LL-DAP-aminotransferase [Desulfovibrio vulgaris str. Hildenborough]	882	N/A	N/A	N/A	N/A	RecName: Full=LL-diaminopimelate aminotransferase; Short=DAP-AT; Short=DAP-aminotransferase; Short=LL-DAP-aminotransferase [Desulfovibrio vulgaris str. Hildenborough]
glnD	sp|C3K5E4.1|	0.0	99.333	RecName: Full=Bifunctional uridylyltransferase/uridylyl-removing enzyme; Short=UTase/UR; AltName: Full=Bifunctional [protein-PII] modification enzyme; AltName: Full=Bifunctional nitrogen sensor protein; Includes: RecName: Full=[Protein-PII] uridylyltransferase; Short=PII uridylyltransferase; Short=UTase; Includes: RecName: Full=[Protein-PII]-UMP uridylyl-removing enzyme; Short=UR [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Bifunctional uridylyltransferase/uridylyl-removing enzyme; Short=UTase/UR; AltName: Full=Bifunctional [protein-PII] modification enzyme; AltName: Full=Bifunctional nitrogen sensor protein; Includes: RecName: Full=[Protein-PII] uridylyltransferase; Short=PII uridylyltransferase; Short=UTase; Includes: RecName: Full=[Protein-PII]-UMP uridylyl-removing enzyme; Short=UR [Pseudomonas fluorescens SBW25]
map_1	sp|P0AE18.1|	1.91e-118	63.707	RecName: Full=Methionine aminopeptidase; Short=MAP; Short=MetAP; AltName: Full=Peptidase M [Escherichia coli K-12]	623;83333;83334;199310	N/A;N/A;N/A;N/A	N/A;N/A;N/A;N/A	N/A	N/A	RecName: Full=Methionine aminopeptidase; Short=MAP; Short=MetAP; AltName: Full=Peptidase M [Escherichia coli K-12]<>RecName: Full=Methionine aminopeptidase; Short=MAP; Short=MetAP; AltName: Full=Peptidase M [Escherichia coli CFT073]<>RecName: Full=Methionine aminopeptidase; Short=MAP; Short=MetAP; AltName: Full=Peptidase M [Escherichia coli O157:H7]<>RecName: Full=Methionine aminopeptidase; Short=MAP; Short=MetAP; AltName: Full=Peptidase M [Shigella flexneri]
rpsB	sp|C3K5E6.1|	2.20e-175	99.574	RecName: Full=Small ribosomal subunit protein uS2; AltName: Full=30S ribosomal protein S2 [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Small ribosomal subunit protein uS2; AltName: Full=30S ribosomal protein S2 [Pseudomonas fluorescens SBW25]
tsf	sp|C3K5Z6.1|	2.68e-158	95.122	RecName: Full=Elongation factor Ts; Short=EF-Ts [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Elongation factor Ts; Short=EF-Ts [Pseudomonas fluorescens SBW25]
pyrH	sp|Q4KHH4.1|	1.34e-165	99.190	RecName: Full=Uridylate kinase; Short=UK; AltName: Full=Uridine monophosphate kinase; Short=UMP kinase; Short=UMPK [Pseudomonas protegens Pf-5]	220664	N/A	N/A	N/A	N/A	RecName: Full=Uridylate kinase; Short=UK; AltName: Full=Uridine monophosphate kinase; Short=UMP kinase; Short=UMPK [Pseudomonas protegens Pf-5]
frr	sp|C3K5Z8.1|	9.42e-128	95.676	RecName: Full=Ribosome-recycling factor; Short=RRF; AltName: Full=Ribosome-releasing factor [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Ribosome-recycling factor; Short=RRF; AltName: Full=Ribosome-releasing factor [Pseudomonas fluorescens SBW25]
ispU	sp|Q88MH6.1|	7.79e-173	90.400	RecName: Full=Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific); AltName: Full=Ditrans,polycis-undecaprenylcistransferase; AltName: Full=Undecaprenyl diphosphate synthase; Short=UDS; AltName: Full=Undecaprenyl pyrophosphate synthase; Short=UPP synthase [Pseudomonas putida KT2440]	160488	N/A	N/A	N/A	N/A	RecName: Full=Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific); AltName: Full=Ditrans,polycis-undecaprenylcistransferase; AltName: Full=Undecaprenyl diphosphate synthase; Short=UDS; AltName: Full=Undecaprenyl pyrophosphate synthase; Short=UPP synthase [Pseudomonas putida KT2440]
cdsA	sp|Q59640.2|	3.12e-89	71.321	RecName: Full=Phosphatidate cytidylyltransferase; AltName: Full=CDP-DAG synthase; AltName: Full=CDP-DG synthase; AltName: Full=CDP-diacylglycerol synthase; Short=CDS; AltName: Full=CDP-diglyceride pyrophosphorylase; AltName: Full=CDP-diglyceride synthase; AltName: Full=CTP:phosphatidate cytidylyltransferase [Pseudomonas aeruginosa PAO1]	208964	N/A	N/A	N/A	N/A	RecName: Full=Phosphatidate cytidylyltransferase; AltName: Full=CDP-DAG synthase; AltName: Full=CDP-DG synthase; AltName: Full=CDP-diacylglycerol synthase; Short=CDS; AltName: Full=CDP-diglyceride pyrophosphorylase; AltName: Full=CDP-diglyceride synthase; AltName: Full=CTP:phosphatidate cytidylyltransferase [Pseudomonas aeruginosa PAO1]
dxr	sp|C3K601.1|	0.0	94.949	RecName: Full=1-deoxy-D-xylulose 5-phosphate reductoisomerase; Short=DXP reductoisomerase; AltName: Full=1-deoxyxylulose-5-phosphate reductoisomerase; AltName: Full=2-C-methyl-D-erythritol 4-phosphate synthase [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=1-deoxy-D-xylulose 5-phosphate reductoisomerase; Short=DXP reductoisomerase; AltName: Full=1-deoxyxylulose-5-phosphate reductoisomerase; AltName: Full=2-C-methyl-D-erythritol 4-phosphate synthase [Pseudomonas fluorescens SBW25]
rseP	sp|Q9HXY3.1|	0.0	78.667	RecName: Full=Putative zinc metalloprotease PA3649 [Pseudomonas aeruginosa PAO1]	208964	N/A	N/A	N/A	N/A	RecName: Full=Putative zinc metalloprotease PA3649 [Pseudomonas aeruginosa PAO1]
bamA_2	sp|Q8ZRP0.1|	0.0	38.136	RecName: Full=Outer membrane protein assembly factor BamA; Flags: Precursor [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	99287	N/A	N/A	N/A	N/A	RecName: Full=Outer membrane protein assembly factor BamA; Flags: Precursor [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
group_3725	sp|Q9HXY5.1|	3.91e-84	80.537	RecName: Full=Skp-like protein; Flags: Precursor [Pseudomonas aeruginosa PAO1]	208964	N/A	N/A	N/A	N/A	RecName: Full=Skp-like protein; Flags: Precursor [Pseudomonas aeruginosa PAO1]
lpxD_2	sp|C3K605.1|	0.0	97.721	RecName: Full=UDP-3-O-acylglucosamine N-acyltransferase [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=UDP-3-O-acylglucosamine N-acyltransferase [Pseudomonas fluorescens SBW25]
